Location Type,Incident Hour of Day,Incident Month,Offense Attempted or Completed,Number of Crimes,Year,Offense Type,Estimated Population,"Crime Rate (per 1,000)","Crime Rate (per 100,000)","Offense Rate (per 1,000)","Offense Rate (per 100,000)","Incident Rate (per 1,000)","Incident Rate (per 100,000)"
Commercial,Night,July,Completed,121,2010,burglary,5031982,0.02,2.4,0.02,2.4,0.02,2.4
Commercial,Night,July,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Night,July,Completed,29,2010,burglary,5031982,0.01,0.58,0.01,0.58,0.01,0.58
Commercial,Night,August,Attempted,13,2010,burglary,5031982,0,0.26,0,0.26,0,0.26
Commercial,Night,August,Completed,136,2010,burglary,5031982,0.03,2.7,0.03,2.7,0.03,2.7
Commercial,Night,August,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Night,August,Completed,25,2010,burglary,5031982,0,0.5,0,0.5,0,0.5
Commercial,Night,September,Attempted,26,2010,burglary,5031982,0.01,0.52,0.01,0.52,0.01,0.52
Commercial,Night,September,Completed,143,2010,burglary,5031982,0.03,2.84,0.03,2.84,0.03,2.84
Commercial,Night,September,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Night,September,Completed,34,2010,burglary,5031982,0.01,0.68,0.01,0.68,0.01,0.68
Commercial,Night,October,Attempted,20,2010,burglary,5031982,0,0.4,0,0.4,0,0.4
Commercial,Night,October,Completed,93,2010,burglary,5031982,0.02,1.85,0.02,1.85,0.02,1.85
Commercial,Night,October,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Night,October,Completed,22,2010,burglary,5031982,0,0.44,0,0.44,0,0.44
Commercial,Night,November,Attempted,20,2010,burglary,5031982,0,0.4,0,0.4,0,0.4
Commercial,Night,November,Completed,84,2010,burglary,5031982,0.02,1.67,0.02,1.67,0.02,1.67
Commercial,Night,November,Attempted,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Commercial,Night,November,Completed,23,2010,burglary,5031982,0,0.46,0,0.46,0,0.46
Commercial,Night,December,Attempted,12,2010,burglary,5031982,0,0.24,0,0.24,0,0.24
Commercial,Night,December,Completed,98,2010,burglary,5031982,0.02,1.95,0.02,1.95,0.02,1.95
Commercial,Night,December,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Night,December,Completed,27,2010,burglary,5031982,0.01,0.54,0.01,0.54,0.01,0.54
Commercial,Day,January,Attempted,14,2010,burglary,5031982,0,0.28,0,0.28,0,0.28
Commercial,Day,January,Completed,92,2010,burglary,5031982,0.02,1.83,0.02,1.83,0.02,1.83
Commercial,Day,January,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,January,Completed,36,2010,burglary,5031982,0.01,0.72,0.01,0.72,0.01,0.72
Commercial,Day,February,Attempted,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Commercial,Day,February,Completed,75,2010,burglary,5031982,0.01,1.49,0.01,1.49,0.01,1.49
Commercial,Day,February,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Day,February,Completed,33,2010,burglary,5031982,0.01,0.66,0.01,0.66,0.01,0.66
Commercial,Day,March,Attempted,12,2010,burglary,5031982,0,0.24,0,0.24,0,0.24
Commercial,Day,March,Completed,76,2010,burglary,5031982,0.02,1.51,0.02,1.51,0.02,1.51
Commercial,Day,March,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Day,March,Completed,29,2010,burglary,5031982,0.01,0.58,0.01,0.58,0.01,0.58
Commercial,Day,April,Attempted,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Commercial,Day,April,Completed,81,2010,burglary,5031982,0.02,1.61,0.02,1.61,0.02,1.61
Commercial,Day,April,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,April,Completed,45,2010,burglary,5031982,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,May,Attempted,13,2010,burglary,5031982,0,0.26,0,0.26,0,0.26
Commercial,Day,May,Completed,102,2010,burglary,5031982,0.02,2.03,0.02,2.03,0.02,2.03
Commercial,Day,May,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,May,Completed,38,2010,burglary,5031982,0.01,0.76,0.01,0.76,0.01,0.76
Commercial,Day,June,Attempted,10,2010,burglary,5031982,0,0.2,0,0.2,0,0.2
Commercial,Day,June,Completed,72,2010,burglary,5031982,0.01,1.43,0.01,1.43,0.01,1.43
Commercial,Day,June,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Day,June,Completed,38,2010,burglary,5031982,0.01,0.76,0.01,0.76,0.01,0.76
Commercial,Day,July,Attempted,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Commercial,Day,July,Completed,64,2010,burglary,5031982,0.01,1.27,0.01,1.27,0.01,1.27
Commercial,Day,July,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,July,Completed,42,2010,burglary,5031982,0.01,0.83,0.01,0.83,0.01,0.83
Commercial,Day,August,Attempted,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Commercial,Day,August,Completed,74,2010,burglary,5031982,0.01,1.47,0.01,1.47,0.01,1.47
Commercial,Day,August,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Day,August,Completed,33,2010,burglary,5031982,0.01,0.66,0.01,0.66,0.01,0.66
Commercial,Day,September,Attempted,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Commercial,Day,September,Completed,72,2010,burglary,5031982,0.01,1.43,0.01,1.43,0.01,1.43
Commercial,Day,September,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,September,Completed,45,2010,burglary,5031982,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,October,Attempted,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Commercial,Day,October,Completed,63,2010,burglary,5031982,0.01,1.25,0.01,1.25,0.01,1.25
Commercial,Day,October,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Commercial,Day,October,Completed,35,2010,burglary,5031982,0.01,0.7,0.01,0.7,0.01,0.7
Commercial,Day,November,Attempted,11,2010,burglary,5031982,0,0.22,0,0.22,0,0.22
Commercial,Day,November,Completed,70,2010,burglary,5031982,0.01,1.39,0.01,1.39,0.01,1.39
Commercial,Day,November,Attempted,0,2010,burglary,5031982,,,,,,
Commercial,Day,November,Completed,26,2010,burglary,5031982,0.01,0.52,0.01,0.52,0.01,0.52
Commercial,Day,December,Attempted,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Commercial,Day,December,Completed,76,2010,burglary,5031982,0.02,1.51,0.02,1.51,0.02,1.51
Commercial,Day,December,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Commercial,Day,December,Completed,27,2010,burglary,5031982,0.01,0.54,0.01,0.54,0.01,0.54
Educational Facility,Night,January,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,January,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Night,January,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,January,Completed,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,February,Attempted,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,February,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,February,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,February,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Educational Facility,Night,March,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,March,Completed,11,2010,burglary,5031982,0,0.22,0,0.22,0,0.22
Educational Facility,Night,March,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,March,Completed,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,April,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,April,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Night,April,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,April,Completed,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,May,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Night,May,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,June,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,June,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Night,June,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,June,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,July,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,July,Completed,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Educational Facility,Night,July,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,July,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Night,August,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,August,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Night,August,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,August,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Night,September,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,September,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Educational Facility,Night,September,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,September,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,October,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Educational Facility,Night,October,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,October,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Educational Facility,Night,November,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,November,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Night,November,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,November,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Night,December,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Night,December,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Night,December,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Night,December,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Educational Facility,Day,January,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,January,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Educational Facility,Day,January,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,January,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Day,February,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,February,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Educational Facility,Day,February,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,February,Completed,19,2010,burglary,5031982,0,0.38,0,0.38,0,0.38
Educational Facility,Day,March,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,March,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Educational Facility,Day,March,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,March,Completed,23,2010,burglary,5031982,0,0.46,0,0.46,0,0.46
Educational Facility,Day,April,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Educational Facility,Day,April,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Educational Facility,Day,April,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,April,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Day,May,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,May,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Day,May,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,May,Completed,12,2010,burglary,5031982,0,0.24,0,0.24,0,0.24
Educational Facility,Day,June,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,June,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Day,June,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,June,Completed,11,2010,burglary,5031982,0,0.22,0,0.22,0,0.22
Educational Facility,Day,July,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,July,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Day,July,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,July,Completed,10,2010,burglary,5031982,0,0.2,0,0.2,0,0.2
Educational Facility,Day,August,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,August,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Day,August,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,August,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Educational Facility,Day,September,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,September,Completed,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Educational Facility,Day,September,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,September,Completed,13,2010,burglary,5031982,0,0.26,0,0.26,0,0.26
Educational Facility,Day,October,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,October,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Educational Facility,Day,October,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,October,Completed,10,2010,burglary,5031982,0,0.2,0,0.2,0,0.2
Educational Facility,Day,November,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Educational Facility,Day,November,Completed,12,2010,burglary,5031982,0,0.24,0,0.24,0,0.24
Educational Facility,Day,November,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,November,Completed,11,2010,burglary,5031982,0,0.22,0,0.22,0,0.22
Educational Facility,Day,December,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,December,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Educational Facility,Day,December,Attempted,0,2010,burglary,5031982,,,,,,
Educational Facility,Day,December,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Government/Public Building and other,Night,January,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,January,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Government/Public Building and other,Night,January,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,January,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,February,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,February,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,February,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,February,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Night,March,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,March,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Night,March,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,March,Completed,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,April,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,April,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,April,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,April,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,May,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,May,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Night,May,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,May,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Night,June,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,June,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Government/Public Building and other,Night,June,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,June,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Night,July,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,July,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Government/Public Building and other,Night,July,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,July,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Night,August,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,August,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Government/Public Building and other,Night,August,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,August,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Night,September,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,September,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Night,September,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,September,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Night,October,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,October,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Government/Public Building and other,Night,October,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,October,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Night,November,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,November,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,November,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,November,Completed,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,December,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,December,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Government/Public Building and other,Night,December,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Night,December,Completed,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,January,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,January,Completed,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Government/Public Building and other,Day,January,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,January,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Government/Public Building and other,Day,February,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Day,February,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Government/Public Building and other,Day,February,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,February,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Day,March,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,March,Completed,10,2010,burglary,5031982,0,0.2,0,0.2,0,0.2
Government/Public Building and other,Day,March,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,March,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Government/Public Building and other,Day,April,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Day,April,Completed,9,2010,burglary,5031982,0,0.18,0,0.18,0,0.18
Government/Public Building and other,Day,April,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,April,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Day,May,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Day,May,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Government/Public Building and other,Day,May,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,May,Completed,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,June,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,June,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Government/Public Building and other,Day,June,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,June,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Day,July,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,July,Completed,10,2010,burglary,5031982,0,0.2,0,0.2,0,0.2
Government/Public Building and other,Day,July,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,July,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Government/Public Building and other,Day,August,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,August,Completed,11,2010,burglary,5031982,0,0.22,0,0.22,0,0.22
Government/Public Building and other,Day,August,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,August,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Day,September,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,September,Completed,4,2010,burglary,5031982,0,0.08,0,0.08,0,0.08
Government/Public Building and other,Day,September,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,September,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Day,October,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,October,Completed,8,2010,burglary,5031982,0,0.16,0,0.16,0,0.16
Government/Public Building and other,Day,October,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,October,Completed,5,2010,burglary,5031982,0,0.1,0,0.1,0,0.1
Government/Public Building and other,Day,November,Attempted,2,2010,burglary,5031982,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Day,November,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Government/Public Building and other,Day,November,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,November,Completed,3,2010,burglary,5031982,0,0.06,0,0.06,0,0.06
Government/Public Building and other,Day,December,Attempted,1,2010,burglary,5031982,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,December,Completed,7,2010,burglary,5031982,0,0.14,0,0.14,0,0.14
Government/Public Building and other,Day,December,Attempted,0,2010,burglary,5031982,,,,,,
Government/Public Building and other,Day,December,Completed,6,2010,burglary,5031982,0,0.12,0,0.12,0,0.12
Residence/Home,Night,January,Attempted,32,2009,burglary,5028259,0.01,0.64,0.01,0.64,0.01,0.64
Residence/Home,Night,January,Completed,182,2009,burglary,5028259,0.04,3.62,0.04,3.62,0.04,3.62
Residence/Home,Night,January,Attempted,14,2009,burglary,5028259,0,0.28,0,0.28,0,0.28
Residence/Home,Night,January,Completed,191,2009,burglary,5028259,0.04,3.8,0.04,3.8,0.04,3.8
Residence/Home,Night,February,Attempted,29,2009,burglary,5028259,0.01,0.58,0.01,0.58,0.01,0.58
Residence/Home,Night,February,Completed,136,2009,burglary,5028259,0.03,2.7,0.03,2.7,0.03,2.7
Residence/Home,Night,February,Attempted,13,2009,burglary,5028259,0,0.26,0,0.26,0,0.26
Residence/Home,Night,February,Completed,168,2009,burglary,5028259,0.03,3.34,0.03,3.34,0.03,3.34
Residence/Home,Night,March,Attempted,49,2009,burglary,5028259,0.01,0.97,0.01,0.97,0.01,0.97
Residence/Home,Night,March,Completed,165,2009,burglary,5028259,0.03,3.28,0.03,3.28,0.03,3.28
Residence/Home,Night,March,Attempted,5,2009,burglary,5028259,0,0.1,0,0.1,0,0.1
Residence/Home,Night,March,Completed,189,2009,burglary,5028259,0.04,3.76,0.04,3.76,0.04,3.76
Residence/Home,Night,April,Attempted,39,2009,burglary,5028259,0.01,0.78,0.01,0.78,0.01,0.78
Residence/Home,Night,April,Completed,169,2009,burglary,5028259,0.03,3.36,0.03,3.36,0.03,3.36
Residence/Home,Night,April,Attempted,10,2009,burglary,5028259,0,0.2,0,0.2,0,0.2
Residence/Home,Night,April,Completed,211,2009,burglary,5028259,0.04,4.2,0.04,4.2,0.04,4.2
Residence/Home,Night,May,Attempted,41,2009,burglary,5028259,0.01,0.82,0.01,0.82,0.01,0.82
Residence/Home,Night,May,Completed,202,2009,burglary,5028259,0.04,4.02,0.04,4.02,0.04,4.02
Residence/Home,Night,May,Attempted,8,2009,burglary,5028259,0,0.16,0,0.16,0,0.16
Residence/Home,Night,May,Completed,231,2009,burglary,5028259,0.05,4.59,0.05,4.59,0.05,4.59
Residence/Home,Night,June,Attempted,50,2009,burglary,5028259,0.01,0.99,0.01,0.99,0.01,0.99
Residence/Home,Night,June,Completed,221,2009,burglary,5028259,0.04,4.4,0.04,4.4,0.04,4.4
Residence/Home,Night,June,Attempted,16,2009,burglary,5028259,0,0.32,0,0.32,0,0.32
Residence/Home,Night,June,Completed,252,2009,burglary,5028259,0.05,5.01,0.05,5.01,0.05,5.01
Residence/Home,Night,July,Attempted,49,2009,burglary,5028259,0.01,0.97,0.01,0.97,0.01,0.97
Residence/Home,Night,July,Completed,259,2009,burglary,5028259,0.05,5.15,0.05,5.15,0.05,5.15
Residence/Home,Night,July,Attempted,18,2009,burglary,5028259,0,0.36,0,0.36,0,0.36
Residence/Home,Night,July,Completed,303,2009,burglary,5028259,0.06,6.03,0.06,6.03,0.06,6.03
Residence/Home,Night,August,Attempted,36,2009,burglary,5028259,0.01,0.72,0.01,0.72,0.01,0.72
Residence/Home,Night,August,Completed,230,2009,burglary,5028259,0.05,4.57,0.05,4.57,0.05,4.57
Residence/Home,Night,August,Attempted,17,2009,burglary,5028259,0,0.34,0,0.34,0,0.34
Residence/Home,Night,August,Completed,277,2009,burglary,5028259,0.06,5.51,0.06,5.51,0.06,5.51
Residence/Home,Night,September,Attempted,45,2009,burglary,5028259,0.01,0.89,0.01,0.89,0.01,0.89
Residence/Home,Night,September,Completed,183,2009,burglary,5028259,0.04,3.64,0.04,3.64,0.04,3.64
Residence/Home,Night,September,Attempted,11,2009,burglary,5028259,0,0.22,0,0.22,0,0.22
