﻿DATA_YEAR,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_Month,INCIDENT_DAY,REPORT_DATE_FLAG,INCIDENT_HOUR,DATA_HOME,ORIG_FORMAT,DID
2017,2119,95327005,7781362,N,43332,10/28/2017,October,28,,18,C,F,16434941
2017,2119,95303768,7725940,N,43332,7/21/2017,July,21,,10,C,F,16397550
2017,2119,95308198,7758078,N,43332,9/21/2017,September,21,,20,C,F,16405606
2017,2119,95315815,7781362,N,43332,10/1/2017,October,1,,9,C,F,16418159
2017,2119,95316611,7781362,N,43332,10/3/2017,October,3,,23,C,F,16419415
2017,2119,95317190,7781362,N,43332,10/5/2017,October,5,,7,C,F,16420416
2017,2119,95317882,7781362,N,43332,10/7/2017,October,7,,14,C,F,16421506
2017,2119,95318069,7781362,N,43332,10/8/2017,October,8,,2,C,F,16421772
2017,2119,95318484,7781362,N,43332,10/9/2017,October,9,,4,C,F,16422402
2017,2119,95324781,7781362,N,43332,10/22/2017,October,22,,18,C,F,16431197
2017,2119,95325064,7781362,N,43332,10/23/2017,October,23,,0,C,F,16431576
2017,2119,95323979,7781362,N,43332,10/20/2017,October,20,,7,C,F,16430066
2017,2119,95326244,7781362,N,43332,10/26/2017,October,26,,22,C,F,16433714
2017,2119,95323971,7781362,N,43332,10/20/2017,October,20,,19,C,F,16430052
2017,2119,95326967,7781362,N,43332,10/28/2017,October,28,,18,C,F,16434911
2017,2119,95317383,7781362,N,43332,10/6/2017,October,6,,9,C,F,16420760
2017,1832,92170205,7693333,N,43329,5/12/2017,May,12,,18,C,F,9885979
2017,1832,92169762,7693332,N,43329,4/25/2017,April,25,,22,C,F,9885346
2017,1832,92170257,7693333,N,43329,5/16/2017,May,16,,16,C,F,9886115
2017,1832,92169752,7693332,N,43329,4/22/2017,April,22,,17,C,F,9885322
2017,1832,92169672,7693332,N,43329,4/19/2017,April,19,,8,C,F,9885172
2017,1832,92170077,7693333,N,43329,5/8/2017,May,8,,4,C,F,9885776
2017,1832,92169844,7693332,N,43329,4/29/2017,April,29,,0,C,F,9885470
2017,1832,92170481,7693333,N,43329,5/29/2017,May,29,,16,C,F,9886671
2017,1832,92170110,7693333,N,43329,5/10/2017,May,10,,18,C,F,9885887
2017,1832,92170419,7693333,N,43329,5/25/2017,May,25,,13,C,F,9886482
2017,1832,93335108,7756171,N,43329,6/11/2017,June,11,,18,C,F,12163934
2017,2119,95319639,7781362,N,43332,10/11/2017,October,11,,17,C,F,16423945
2017,2119,95320412,7781362,N,43332,10/13/2017,October,13,,1,C,F,16425022
2017,2119,95322466,7781362,N,43332,10/17/2017,October,17,,18,C,F,16427866
2017,2119,95322603,7781362,N,43332,10/17/2017,October,17,,22,C,F,16428033
2017,2119,95323411,7781362,N,43332,10/19/2017,October,19,,17,C,F,16429243
2017,2119,95324046,7781362,N,43332,10/20/2017,October,20,,19,C,F,16430171
2017,2119,95319171,7781362,N,43332,10/10/2017,October,10,,12,C,F,16423296
2017,2119,95320005,7781362,N,43332,10/12/2017,October,12,,23,C,F,16424489
2017,2119,95321669,7781362,N,43332,10/15/2017,October,15,,18,C,F,16426767
2017,2119,95323972,7781362,N,43332,10/20/2017,October,20,,10,C,F,16430063
2017,2119,95325937,7781362,N,43332,10/25/2017,October,25,,21,C,F,16432864
2017,2119,95326226,7781362,N,43332,10/26/2017,October,26,,14,C,F,16433718
2017,2119,95326384,7781362,N,43332,10/27/2017,October,27,,12,C,F,16434020
2017,2119,95320192,7781362,N,43332,10/12/2017,October,12,,14,C,F,16424738
2017,2119,95323004,7781362,N,43332,10/18/2017,October,18,,19,C,F,16428601
2017,2119,95323513,7781362,N,43332,10/19/2017,October,19,,4,C,F,16429411
2017,2119,95325949,7781362,N,43332,10/25/2017,October,25,,23,C,F,16432908
2017,2119,94297879,7758078,N,43329,9/18/2017,September,18,,23,C,F,14261617
2017,2119,94300356,7758078,N,43329,9/24/2017,September,24,,8,C,F,14265471
2017,1832,93335726,7756172,N,43329,7/11/2017,July,11,,19,C,F,12164881
2017,1832,93335708,7756172,N,43329,7/9/2017,July,9,,21,C,F,12164877
2017,1832,93335175,7756171,N,43329,6/15/2017,June,15,,22,C,F,12164063
2017,1832,93336176,7756172,N,43329,7/28/2017,July,28,,20,C,F,12165599
2017,1832,93336227,7756172,N,43329,7/29/2017,July,29,,5,C,F,12165601
2017,1832,93334674,7693333,N,43329,5/25/2017,May,25,,17,C,F,12163240
2017,2119,95319600,7781362,N,43332,10/11/2017,October,11,,16,C,F,16423878
2017,2119,95322496,7781362,N,43332,10/17/2017,October,17,,19,C,F,16427902
2017,2119,95323995,7781362,N,43332,10/20/2017,October,20,,19,C,F,16430096
2017,2119,95325597,7781362,N,43332,10/24/2017,October,24,,8,C,F,16432357
2017,2119,95325819,7781362,N,43332,10/25/2017,October,25,,4,C,F,16432707
2017,2119,95326465,7781362,N,43332,10/27/2017,October,27,,20,C,F,16434131
2017,2119,95317191,7781362,N,43332,10/5/2017,October,5,,7,C,F,16420408
2017,2119,95317337,7781362,N,43332,10/6/2017,October,6,,12,C,F,16420691
2017,2119,95318491,7781362,N,43332,10/9/2017,October,9,,13,C,F,16422411
2017,2119,95319192,7781362,N,43332,10/10/2017,October,10,,15,C,F,16423319
2017,2119,95319903,7781362,N,43332,10/12/2017,October,12,,17,C,F,16424339
2017,2119,95319999,7781362,N,43332,10/12/2017,October,12,,17,C,F,16424467
2017,2119,95321178,7781362,N,43332,10/14/2017,October,14,,21,C,F,16426081
2017,2119,95326376,7781362,N,43332,10/27/2017,October,27,,11,C,F,16434016
2017,2119,95326963,7781362,N,43332,10/28/2017,October,28,,15,C,F,16434905
2017,2119,96893354,7725940,N,43332,7/11/2017,July,11,,18,C,F,19219182
2017,2119,96893360,7725940,N,43332,7/14/2017,July,14,,21,C,F,19219188
2017,2119,96893372,7725940,N,43332,7/19/2017,July,19,,12,C,F,19219217
2017,2119,95314424,7758078,N,43332,9/25/2017,September,25,,12,C,F,16416161
2017,2119,95314740,7758078,N,43332,9/27/2017,September,27,,6,C,F,16416500
2017,1832,93335069,7756171,N,43329,6/10/2017,June,10,,22,C,F,12163906
2017,1832,93798688,7778420,N,43329,9/21/2017,September,21,,16,C,F,13091356
2017,1832,93335623,7756172,N,43329,7/3/2017,July,3,,15,C,F,12164745
2017,1832,93798868,7778420,N,43329,9/29/2017,September,29,,0,C,F,13091696
2017,1832,95176621,7756171,N,43332,6/8/2017,June,8,,6,C,F,16155195
2017,1832,93335707,7756172,N,43329,7/8/2017,July,8,,22,C,F,12164859
2017,1832,93335614,7756172,N,43329,7/3/2017,July,3,,18,C,F,12164722
2017,2119,95316979,7781362,N,43332,10/4/2017,October,4,,13,C,F,16420050
2017,2119,95317392,7781362,N,43332,10/6/2017,October,6,,3,C,F,16420768
2017,2119,95325953,7781362,N,43332,10/25/2017,October,25,,21,C,F,16432918
2017,2119,95326109,7781362,N,43332,10/26/2017,October,26,,12,C,F,16433369
2017,2119,95327781,7781362,N,43332,10/30/2017,October,30,,17,C,F,16435967
2017,2119,95313162,7758078,N,43332,9/10/2017,September,10,,7,C,F,16414002
2017,2119,95314356,7758078,N,43332,9/25/2017,September,25,,23,C,F,16416072
2017,2119,96893458,7745845,N,43332,8/13/2017,August,13,,9,C,F,19219384
2017,2119,96893474,7745845,N,43332,8/19/2017,August,19,,23,C,F,19219418
2017,2119,95313924,7758078,N,43332,9/20/2017,September,20,,8,C,F,16415262
2017,2119,95316118,7781362,N,43332,10/2/2017,October,2,,5,C,F,16418626
2017,2119,95307997,7758078,N,43332,9/15/2017,September,15,,7,C,F,16405292
2017,2119,95308691,7758078,N,43332,9/27/2017,September,27,,18,C,F,16406419
2017,2119,95309006,7758078,N,43332,9/27/2017,September,27,,20,C,F,16406909
2017,1832,93335075,7756171,N,43329,6/12/2017,June,12,,10,C,F,12163935
2017,1832,93336565,7756173,N,43329,8/14/2017,August,14,,20,C,F,12166182
2017,1832,93336408,7756173,N,43329,8/8/2017,August,8,,22,C,F,12165943
2017,1832,93336267,7756173,N,43329,8/1/2017,August,1,,17,C,F,12165713
2017,1832,93336299,7756173,N,43329,8/2/2017,August,2,,15,C,F,12165754
2017,1832,93336738,7756173,N,43329,8/27/2017,August,27,,2,C,F,12166493
2017,1832,93336042,7756172,N,43329,7/23/2017,July,23,,14,C,F,12165372
2017,1832,95176973,7853513,N,43332,10/10/2017,October,10,,4,C,F,16156109
2017,1832,95177076,7853513,N,43332,10/15/2017,October,15,,15,C,F,16156325
2017,1832,95177629,7853514,N,43332,11/7/2017,November,7,,9,C,F,16157260
2017,1832,95177457,7853514,N,43332,11/1/2017,November,1,,23,C,F,16156971
2017,1832,95177660,7853514,N,43332,11/9/2017,November,9,,14,C,F,16157295
2017,2119,95314805,7758078,N,43332,9/28/2017,September,28,,15,C,F,16416583
2017,2119,95315541,7758078,N,43332,9/30/2017,September,30,,20,C,F,16417722
2017,2119,95328079,7781362,N,43332,10/31/2017,October,31,,14,C,F,16436253
2017,2119,95319883,7781362,N,43332,10/12/2017,October,12,,14,C,F,16424274
2017,2119,95321588,7781362,N,43332,10/15/2017,October,15,,21,C,F,16426636
2017,2119,95318156,7781362,N,43332,10/8/2017,October,8,,1,C,F,16421889
2017,2119,95323999,7781362,N,43332,10/20/2017,October,20,,14,C,F,16430101
2017,2119,95324517,7781362,N,43332,10/21/2017,October,21,,12,C,F,16430816
2017,2119,95324658,7781362,N,43332,10/22/2017,October,22,,0,C,F,16431047
2017,2119,95326150,7781362,N,43332,10/26/2017,October,26,,6,C,F,16433472
2017,2119,95326254,7781362,N,43332,10/26/2017,October,26,,11,C,F,16433707
2017,2119,95320769,7781362,N,43332,10/13/2017,October,13,,12,C,F,16425525
2017,2119,95326313,7781362,N,43332,10/27/2017,October,27,,3,C,F,16433888
2017,2119,95327201,7781362,N,43332,10/29/2017,October,29,,8,C,F,16435216
2017,2119,95315395,7758078,N,43332,9/30/2017,September,30,,22,C,F,16417476
2017,1832,95178157,7853514,N,43332,11/29/2017,November,29,,18,C,F,16158305
2017,1832,95176852,7778420,N,43332,9/25/2017,September,25,,8,C,F,16155649
2017,1832,95178071,7853514,N,43332,11/25/2017,November,25,,3,C,F,16157996
2017,1832,95177191,7853513,N,43332,10/20/2017,October,20,,7,C,F,16156495
2017,1832,95177350,7853513,N,43332,10/27/2017,October,27,,19,C,F,16156750
2017,1832,95177804,7853514,N,43332,11/14/2017,November,14,,18,C,F,16157555
2017,1832,95178078,7853514,N,43332,11/25/2017,November,25,,17,C,F,16158057
2017,1832,95178136,7853514,N,43332,11/28/2017,November,28,,,C,F,16158219
2017,1832,95176967,7853513,N,43332,10/9/2017,October,9,,16,C,F,16156078
2017,1832,95177162,7853513,N,43332,10/19/2017,October,19,,17,C,F,16156451
2017,1832,95177907,7853514,N,43332,11/18/2017,November,18,,11,C,F,16157690
2017,1832,95178019,7853514,N,43332,11/23/2017,November,23,,14,C,F,16157899
2017,2119,95324801,7781362,N,43332,10/22/2017,October,22,,19,C,F,16431217
2017,2119,95325862,7781362,N,43332,10/25/2017,October,25,,12,C,F,16432768
2017,2119,95327784,7781362,N,43332,10/30/2017,October,30,,22,C,F,16435971
2017,2119,95322604,7781362,N,43332,10/17/2017,October,17,,23,C,F,16428037
2017,2119,95323664,7781362,N,43332,10/20/2017,October,20,,6,C,F,16429584
2017,2119,95316997,7781362,N,43332,10/4/2017,October,4,,8,C,F,16420062
2017,1832,95176957,7853513,N,43332,10/7/2017,October,7,,12,C,F,16156029
2017,1832,95177910,7853514,N,43332,11/19/2017,November,19,,10,C,F,16157703
2017,1832,95178042,7853514,N,43332,11/24/2017,November,24,,8,C,F,16157946
2017,1832,95177313,7853513,N,43332,10/24/2017,October,24,,16,C,F,16156662
2017,1832,95922606,7864943,N,43332,12/7/2017,December,7,,10,C,F,17468061
2017,2119,95320869,7781362,N,43332,10/14/2017,October,14,,2,C,F,16425694
2017,2119,95323643,7781362,N,43332,10/20/2017,October,20,,2,C,F,16429571
2017,2119,95319050,7781362,N,43332,10/10/2017,October,10,,20,C,F,16423138
2017,2119,95319338,7781362,N,43332,10/11/2017,October,11,,6,C,F,16423521
2017,2119,95326223,7781362,N,43332,10/26/2017,October,26,,17,C,F,16433706
2017,2119,95327284,7781362,N,43332,10/29/2017,October,29,,17,C,F,16435339
2017,2119,96893539,7758078,N,43332,9/8/2017,September,8,,18,C,F,19219547
2017,2119,95327590,7781362,N,43332,10/30/2017,October,30,,8,C,F,16435717
2017,2119,95316248,7781362,N,43332,10/2/2017,October,2,,16,C,F,16418847
2017,2119,95318268,7781362,N,43332,10/8/2017,October,8,,12,C,F,16422058
2017,1832,95922916,7864943,N,43332,12/19/2017,December,19,,12,C,F,17468563
2017,1832,95922334,7853514,N,43332,11/1/2017,November,1,,23,C,F,17467662
2017,1832,95922507,7864943,N,43332,12/5/2017,December,5,,8,C,F,17467957
2017,1832,95922864,7864943,N,43332,12/15/2017,December,15,,22,C,F,17468420
2017,1832,96798286,7853514,N,43332,11/1/2017,November,1,,13,C,F,19013027
2017,1832,96798207,7693332,N,43332,4/16/2017,April,16,,20,C,F,19012885
2017,2119,95316943,7781362,N,43332,10/4/2017,October,4,,21,C,F,16419966
2017,2119,95316992,7781362,N,43332,10/4/2017,October,4,,21,C,F,16420067
2017,2119,95317750,7781362,N,43332,10/7/2017,October,7,,10,C,F,16421280
2017,2119,95321995,7781362,N,43332,10/16/2017,October,16,,18,C,F,16427235
2017,2119,95322147,7781362,N,43332,10/16/2017,October,16,,20,C,F,16427406
2017,2119,95324045,7781362,N,43332,10/20/2017,October,20,,17,C,F,16430174
2017,2119,95325302,7781362,N,43332,10/23/2017,October,23,,7,C,F,16431909
2017,2119,95306429,7758078,N,43332,9/7/2017,September,7,,14,C,F,16402620
2017,2119,95308234,7758078,N,43332,9/23/2017,September,23,,0,C,F,16405644
2017,2119,95313158,7758078,N,43332,9/7/2017,September,7,,12,C,F,16413976
2017,2119,95308262,7758078,N,43332,9/21/2017,September,21,,23,C,F,16405719
2017,2119,95308314,7758078,N,43332,9/23/2017,September,23,,1,C,F,16405815
2017,2119,95314478,7758078,N,43332,9/26/2017,September,26,,15,C,F,16416219
2017,2119,95317222,7781362,N,43332,10/5/2017,October,5,,15,C,F,16420484
2017,1959,93354512,7726526,N,43329,6/2/2017,June,2,,21,C,F,12212985
2017,1959,93354776,7726526,N,43329,6/11/2017,June,11,,16,C,F,12213643
2017,1959,93355162,7726526,N,43329,6/26/2017,June,26,,9,C,F,12214569
2017,1959,93353343,7744089,N,43329,4/1/2017,April,1,,11,C,F,12210181
2017,1959,93355273,7726526,N,43329,6/30/2017,June,30,,10,C,F,12214806
2017,1959,93353947,7697738,N,43329,5/13/2017,May,13,,1,C,F,12211656
2017,1959,93354358,7697738,N,43329,5/26/2017,May,26,,16,C,F,12212604
2017,1959,93354882,7726526,N,43329,6/15/2017,June,15,,17,C,F,12213894
2017,1959,92234357,7533970,N,43329,1/12/2017,January,12,,16,C,F,10019869
2017,1959,92235044,7533970,N,43329,1/31/2017,January,31,R,8,C,F,10021002
2017,2119,95317149,7781362,N,43332,10/5/2017,October,5,,8,C,F,16420329
2017,2119,95318301,7781362,N,43332,10/8/2017,October,8,,8,C,F,16422110
2017,2119,95319418,7781362,N,43332,10/11/2017,October,11,,9,C,F,16423639
2017,2119,95327459,7781362,N,43332,10/29/2017,October,29,,8,C,F,16435507
2017,2119,95317164,7781362,N,43332,10/5/2017,October,5,,5,C,F,16420339
2017,2119,95320135,7781362,N,43332,10/12/2017,October,12,,18,C,F,16424648
2017,2119,95321247,7781362,N,43332,10/14/2017,October,14,,12,C,F,16426190
2017,2119,95327566,7781362,N,43332,10/30/2017,October,30,,8,C,F,16435708
2017,1959,95837303,7533970,N,43332,1/18/2017,January,18,,13,C,F,17323921
2017,1959,93354483,7726526,N,43329,6/1/2017,June,1,,8,C,F,12212907
2017,1959,93354757,7726526,N,43329,6/10/2017,June,10,,19,C,F,12213587
2017,1959,93035842,7697737,N,43329,3/31/2017,March,31,,16,C,F,11497970
2017,2119,95309564,7758078,N,43332,9/4/2017,September,4,,15,C,F,16407907
2017,2119,95303137,7725940,N,43332,7/11/2017,July,11,,0,C,F,16396687
2017,2119,95304043,7725940,N,43332,7/23/2017,July,23,,22,C,F,16398143
2017,2119,95321579,7781362,N,43332,10/15/2017,October,15,,22,C,F,16426645
2017,2119,95322585,7781362,N,43332,10/17/2017,October,17,,18,C,F,16428028
2017,2119,95323884,7781362,N,43332,10/20/2017,October,20,,19,C,F,16429912
2017,2119,95324436,7781362,N,43332,10/21/2017,October,21,,21,C,F,16430701
2017,2119,95302078,7697315,N,43332,6/16/2017,June,16,,12,C,F,16395259
2017,2119,95304291,7745845,N,43332,8/1/2017,August,1,,15,C,F,16398593
2017,2119,95327786,7781362,N,43332,10/30/2017,October,30,,17,C,F,16435969
2017,2119,95325598,7781362,N,43332,10/24/2017,October,24,,17,C,F,16432364
2017,1959,92748026,7697736,N,43329,2/15/2017,February,15,,15,C,F,10934723
2017,1959,92746954,7533970,N,43329,1/7/2017,January,7,,20,C,F,10932975
2017,1959,92748556,7697736,N,43329,2/25/2017,February,25,,8,C,F,10935516
2017,1959,92234244,7533970,N,43329,1/9/2017,January,9,,19,C,F,10019671
2017,1959,92750223,7697737,N,43329,3/21/2017,March,21,,9,C,F,10937896
2017,1959,92747493,7697736,N,43329,2/6/2017,February,6,,15,C,F,10933861
2017,1959,92748408,7697736,N,43329,2/22/2017,February,22,,12,C,F,10935323
2017,1959,92747213,7533970,N,43329,1/27/2017,January,27,,5,C,F,10933142
2017,1959,92748535,7697736,N,43329,2/24/2017,February,24,,17,C,F,10935496
2017,1959,92747622,7697736,N,43329,2/9/2017,February,9,R,0,C,F,10934106
2017,2119,95326169,7781362,N,43332,10/26/2017,October,26,,18,C,F,16433510
2017,2119,95305859,7745845,N,43332,8/29/2017,August,29,,9,C,F,16401642
2017,2119,95306121,7758078,N,43332,9/3/2017,September,3,,16,C,F,16402117
2017,2119,95306385,7758078,N,43332,9/7/2017,September,7,,19,C,F,16402556
2017,2119,95323334,7781362,N,43332,10/19/2017,October,19,,12,C,F,16429119
2017,2119,95323414,7781362,N,43332,10/19/2017,October,19,,11,C,F,16429226
2017,2119,95325139,7781362,N,43332,10/23/2017,October,23,,16,C,F,16431689
2017,2119,95324393,7781362,N,43332,10/21/2017,October,21,,20,C,F,16430650
2017,2119,95325015,7781362,N,43332,10/23/2017,October,23,,1,C,F,16431481
2017,2119,95326128,7781362,N,43332,10/26/2017,October,26,,11,C,F,16433389
2017,2119,95326209,7781362,N,43332,10/26/2017,October,26,,19,C,F,16433690
2017,1959,92749985,7697737,N,43329,3/17/2017,March,17,,1,C,F,10937632
2017,1959,92749551,7697737,N,43329,3/8/2017,March,8,,17,C,F,10936933
2017,1959,92748181,7697736,N,43329,2/17/2017,February,17,,6,C,F,10934973
2017,1959,92748992,7697736,N,43329,2/27/2017,February,27,,17,C,F,10936135
2017,1959,92749249,7697737,N,43329,3/3/2017,March,3,,19,C,F,10936484
2017,1959,92747741,7697736,N,43329,2/10/2017,February,10,,19,C,F,10934336
2017,1959,92747798,7697736,N,43329,2/11/2017,February,11,,17,C,F,10934420
2017,1959,92747513,7697736,N,43329,2/7/2017,February,7,,17,C,F,10933884
2017,2119,95320758,7781362,N,43332,10/13/2017,October,13,,21,C,F,16425522
2017,2119,95313652,7758078,N,43332,9/17/2017,September,17,,8,C,F,16414562
2017,2119,95314940,7758078,N,43332,9/29/2017,September,29,,10,C,F,16416866
2017,2119,95315913,7781362,N,43332,10/1/2017,October,1,,20,C,F,16418316
2017,2119,95315955,7781362,N,43332,10/1/2017,October,1,,16,C,F,16418379
2017,2119,95316541,7781362,N,43332,10/3/2017,October,3,,15,C,F,16419292
2017,2119,95317846,7781362,N,43332,10/7/2017,October,7,,20,C,F,16421427
2017,2119,95317898,7781362,N,43332,10/7/2017,October,7,,22,C,F,16421523
2017,2119,95314628,7758078,N,43332,9/27/2017,September,27,,22,C,F,16416426
2017,2119,95303950,7725940,N,43332,7/24/2017,July,24,,10,C,F,16397867
2017,2119,95319011,7781362,N,43332,10/10/2017,October,10,,14,C,F,16423066
2017,2119,95319896,7781362,N,43332,10/12/2017,October,12,,16,C,F,16424300
2017,1959,95838653,7758769,N,43332,7/2/2017,July,2,,0,C,F,17326300
2017,1959,92749684,7697737,N,43329,3/10/2017,March,10,,1,C,F,10937127
2017,1959,93354925,7726526,N,43329,6/17/2017,June,17,,10,C,F,12214020
2017,1959,92748060,7697736,N,43329,2/15/2017,February,15,,21,C,F,10934782
2017,1959,92749319,7697737,N,43329,3/6/2017,March,6,,11,C,F,10936627
2017,1959,92748930,7697736,N,43329,2/27/2017,February,27,,9,C,F,10936040
2017,1959,92749603,7697737,N,43329,3/9/2017,March,9,,14,C,F,10937002
2017,1959,92749165,7697737,N,43329,3/2/2017,March,2,,17,C,F,10936368
2017,1959,92746724,7533970,N,43329,1/20/2017,January,20,,16,C,F,10932560
2017,1959,92747117,7533970,N,43329,1/31/2017,January,31,,21,C,F,10933233
2017,2119,95325112,7781362,N,43332,10/23/2017,October,23,,16,C,F,16431661
2017,2119,95325267,7781362,N,43332,10/23/2017,October,23,,18,C,F,16431863
2017,2119,95322427,7781362,N,43332,10/17/2017,October,17,,6,C,F,16427814
2017,2119,95320265,7781362,N,43332,10/12/2017,October,12,,18,C,F,16424831
2017,2119,95320460,7781362,N,43332,10/13/2017,October,13,,7,C,F,16425090
2017,2119,95322164,7781362,N,43332,10/16/2017,October,16,,23,C,F,16427440
2017,2119,95323843,7781362,N,43332,10/20/2017,October,20,,7,C,F,16429852
2017,2119,96894527,7798461,N,43332,11/30/2017,November,30,,7,C,F,19221527
2017,2119,95320030,7781362,N,43332,10/12/2017,October,12,,23,C,F,16424525
2017,2119,95322092,7781362,N,43332,10/16/2017,October,16,,8,C,F,16427352
2017,2119,95323612,7781362,N,43332,10/20/2017,October,20,,0,C,F,16429554
2017,2119,95324467,7781362,N,43332,10/21/2017,October,21,,12,C,F,16430752
2017,1959,92749610,7697737,N,43329,3/9/2017,March,9,,17,C,F,10937012
2017,1959,92749215,7697737,N,43329,3/3/2017,March,3,,16,C,F,10936446
2017,1959,93036445,7744089,N,43329,4/13/2017,April,13,,12,C,F,11499416
2017,1959,92747804,7697736,N,43329,2/12/2017,February,12,,11,C,F,10934417
2017,1959,92749457,7697737,N,43329,3/7/2017,March,7,,3,C,F,10936783
2017,1959,92749509,7697737,N,43329,3/8/2017,March,8,,15,C,F,10936878
2017,1959,92234334,7533970,N,43329,1/12/2017,January,12,,4,C,F,10019817
2017,1959,92234136,7533970,N,43329,1/5/2017,January,5,,6,C,F,10019463
2017,1959,92746994,7533970,N,43329,1/8/2017,January,8,,12,C,F,10932962
2017,2119,95320885,7781362,N,43332,10/14/2017,October,14,,1,C,F,16425702
2017,2119,95324476,7781362,N,43332,10/21/2017,October,21,,17,C,F,16430769
2017,2119,95326127,7781362,N,43332,10/26/2017,October,26,,13,C,F,16433392
2017,2119,95327757,7781362,N,43332,10/30/2017,October,30,,21,C,F,16435953
2017,2119,95325092,7781362,N,43332,10/23/2017,October,23,,9,C,F,16431596
2017,2119,95325147,7781362,N,43332,10/23/2017,October,23,,9,C,F,16431672
2017,2119,95325649,7781362,N,43332,10/24/2017,October,24,,21,C,F,16432457
2017,2119,95912799,7798461,N,43332,11/18/2017,November,18,,16,C,F,17451929
2017,2119,95916462,7798461,N,43332,11/27/2017,November,27,,0,C,F,17457059
2017,2119,95916742,7798461,N,43332,11/27/2017,November,27,,4,C,F,17457407
2017,2119,95912224,7798461,N,43332,11/17/2017,November,17,,10,C,F,17451079
2017,2119,95912943,7798461,N,43332,11/19/2017,November,19,,10,C,F,17452165
2017,2119,95917478,7798461,N,43332,11/29/2017,November,29,,14,C,F,17458462
2017,1959,95838069,7697738,N,43332,5/4/2017,May,4,,8,C,F,17325044
2017,1959,92747116,7533970,N,43329,1/28/2017,January,28,,9,C,F,10933204
2017,1959,92747576,7697736,N,43329,2/8/2017,February,8,,6,C,F,10934018
2017,1959,92750414,7697737,N,43329,3/27/2017,March,27,,15,C,F,10938278
2017,1959,92747528,7697736,N,43329,2/7/2017,February,7,,10,C,F,10933906
2017,1959,92234232,7533970,N,43329,1/9/2017,January,9,R,0,C,F,10019682
2017,1959,92234890,7533970,N,43329,1/27/2017,January,27,,17,C,F,10020732
2017,1959,92749712,7697737,N,43329,3/10/2017,March,10,,16,C,F,10937204
2017,1959,92749821,7697737,N,43329,3/13/2017,March,13,,13,C,F,10937389
2017,2119,95915478,7798461,N,43332,11/25/2017,November,25,,0,C,F,17455713
2017,2119,95901022,7781362,N,43332,10/17/2017,October,17,,4,C,F,17434341
2017,2119,95901318,7781362,N,43332,10/17/2017,October,17,,17,C,F,17434718
2017,2119,95902354,7781362,N,43332,10/21/2017,October,21,,9,C,F,17436244
2017,2119,95907017,7798461,N,43332,11/4/2017,November,4,,9,C,F,17443245
2017,2119,95909070,7798461,N,43332,11/9/2017,November,9,,19,C,F,17446356
2017,2119,95909460,7798461,N,43332,11/10/2017,November,10,,11,C,F,17446939
2017,1959,92747577,7697736,N,43329,2/8/2017,February,8,,5,C,F,10934027
2017,1959,93036025,7744089,N,43329,4/5/2017,April,5,,18,C,F,11498434
2017,1959,93353234,7744089,N,43329,4/8/2017,April,8,,22,C,F,12209858
2017,1959,93035906,7744089,N,43329,4/1/2017,April,1,,14,C,F,11498113
2017,1959,93036220,7744089,N,43329,4/7/2017,April,7,,22,C,F,11498784
2017,2119,95911519,7798461,N,43332,11/15/2017,November,15,,9,C,F,17449997
2017,2119,95917441,7798461,N,43332,11/29/2017,November,29,,0,C,F,17458400
2017,2119,96893627,7781362,N,43332,10/1/2017,October,1,,17,C,F,19219723
2017,2119,96893686,7781362,N,43332,10/11/2017,October,11,,15,C,F,19219843
2017,2119,95912785,7798461,N,43332,11/18/2017,November,18,,22,C,F,17451906
2017,2119,95912489,7798461,N,43332,11/17/2017,November,17,,17,C,F,17451443
2017,2119,95914509,7798461,N,43332,11/22/2017,November,22,,19,C,F,17454179
2017,2119,95915250,7798461,N,43332,11/24/2017,November,24,,18,C,F,17455385
2017,2119,95906551,7798461,N,43332,11/3/2017,November,3,,23,C,F,17442579
2017,1959,93353916,7697738,N,43329,5/12/2017,May,12,,21,C,F,12211584
2017,1959,93035858,7744089,N,43329,4/1/2017,April,1,,16,C,F,11498024
2017,1959,93035871,7697737,N,43329,3/31/2017,March,31,,2,C,F,11497959
2017,1959,93354060,7697738,N,43329,5/18/2017,May,18,,6,C,F,12211932
2017,1959,93036092,7744089,N,43329,4/5/2017,April,5,,12,C,F,11498562
2017,1959,93353144,7697736,N,43329,2/13/2017,February,13,,8,C,F,12209523
2017,1959,93354639,7726526,N,43329,6/6/2017,June,6,,22,C,F,12213302
2017,1959,93036561,7744089,N,43329,4/16/2017,April,16,,15,C,F,11499636
2017,2119,95900757,7781362,N,43332,10/15/2017,October,15,,1,C,F,17433907
2017,2119,95908140,7798461,N,43332,11/7/2017,November,7,,8,C,F,17445033
2017,2119,95912657,7798461,N,43332,11/18/2017,November,18,,1,C,F,17451672
2017,2119,95917830,7798461,N,43332,11/30/2017,November,30,,10,C,F,17459094
2017,2119,95907830,7798461,N,43332,11/6/2017,November,6,,8,C,F,17444417
2017,2119,95908133,7798461,N,43332,11/7/2017,November,7,,8,C,F,17445003
2017,2119,95912947,7798461,N,43332,11/19/2017,November,19,,13,C,F,17452169
2017,2119,95916271,7798461,N,43332,11/26/2017,November,26,,11,C,F,17456734
